index,x,y,z,yaw,pitch,roll,latitude,longitude,altitude,segment_distance_m,distance_traveled_m
2020,-352.350433349609,-753.396118164063,0,6.01724004745483,0,180,39.6817789169732,-75.7521673367655,0,0.199988265084421,403.769999083972
2021,-352.151519775391,-753.375183105469,0,6.01724004745483,0,180,39.6817791050545,-75.752165014728,0,0.200012216343907,403.970011300316
2022,-351.95263671875,-753.354187011719,0,6.01724004745483,0,180,39.6817792936841,-75.7521626930468,0,0.199988265084421,404.169999565401
2023,-351.753723144531,-753.333251953125,0,6.01724004745483,0,180,39.6817794817653,-75.7521603710093,0,0.200012216343907,404.370011781745
2024,-351.554840087891,-753.312255859375,0,6.01724004745483,0,180,39.681779670395,-75.7521580493281,0,0.199988265084421,404.570000046829
2025,-351.355926513672,-753.291320800781,0,6.01724004745483,0,180,39.6817798584762,-75.7521557272907,0,0.200012216343907,404.770012263173
2026,-351.157043457031,-753.270324707031,0,6.01724004745483,0,180,39.6817800471058,-75.7521534056095,0,0.199988265084421,404.970000528257
2027,-350.958129882813,-753.249389648438,0,6.01724004745483,0,180,39.6817802351871,-75.752151083572,0,0.200012216343907,405.170012744601
2028,-350.759246826172,-753.228393554688,0,6.01724004745483,0,180,39.6817804238167,-75.7521487618908,0,0.199988265084421,405.370001009686
2029,-350.560333251953,-753.207458496094,0,6.01724004745483,0,180,39.6817806118979,-75.7521464398533,0,0.200012216343907,405.57001322603
2030,-350.361450195312,-753.186462402344,0,6.01724004745483,0,180,39.6817808005275,-75.7521441181721,0,0.199988265084421,405.770001491114
2031,-350.162536621094,-753.16552734375,0,6.01724004745483,0,180,39.6817809886088,-75.7521417961347,0,0.200012216343907,405.970013707458
2032,-349.963653564453,-753.14453125,0,6.01724004745483,0,180,39.6817811772384,-75.7521394744534,0,0.199988265084421,406.170001972542
2033,-349.764739990234,-753.123596191406,0,6.01724004745483,0,180,39.6817813653197,-75.752137152416,0,0.200012216343907,406.370014188886
2034,-349.565856933594,-753.102600097656,0,6.01724004745483,0,180,39.6817815539493,-75.7521348307348,0,0.199988265084421,406.570002453971
2035,-349.366943359375,-753.081665039062,0,6.01724004745483,0,180,39.6817817420305,-75.7521325086973,0,0.200012216343907,406.770014670315
2036,-349.168060302734,-753.060668945313,0,6.01724004745483,0,180,39.6817819306602,-75.7521301870161,0,0.199988265084421,406.970002935399
2037,-348.969146728516,-753.039733886719,0,6.01724004745483,0,180,39.6817821187414,-75.7521278649786,0,0.200012216343907,407.170015151743
2038,-348.770263671875,-753.018737792969,0,6.01724004745483,0,180,39.681782307371,-75.7521255432974,0,0.199988265084421,407.370003416827
2039,-348.571350097656,-752.997802734375,0,6.01724004745483,0,180,39.6817824954522,-75.75212322126,0,0.200012216343907,407.570015633171
2040,-348.372467041016,-752.976806640625,0,6.01724004745483,0,180,39.6817826840818,-75.7521208995788,0,0.199988265084421,407.770003898256
2041,-348.173553466797,-752.955871582031,0,6.01724004745483,0,180,39.6817828721631,-75.7521185775413,0,0.200012216343907,407.9700161146
2042,-347.974670410156,-752.934875488281,0,6.01724004745483,0,180,39.6817830607927,-75.7521162558601,0,0.199988265084421,408.170004379684
2043,-347.775756835937,-752.913940429688,0,6.01724004745483,0,180,39.681783248874,-75.7521139338226,0,0.200012216343907,408.370016596028
2044,-347.576873779297,-752.892944335938,0,6.01724004745483,0,180,39.6817834375036,-75.7521116121414,0,0.199988265084421,408.570004861112
2045,-347.377960205078,-752.872009277344,0,6.01724004745483,0,180,39.6817836255848,-75.752109290104,0,0.200012216343907,408.770017077456
2046,-347.179077148437,-752.851013183594,0,6.01724004745483,0,180,39.6817838142144,-75.7521069684228,0,0.199988265084421,408.970005342541
2047,-346.980163574219,-752.830078125,0,6.01724004745483,0,180,39.6817840022956,-75.7521046463853,0,0.200012216343907,409.170017558884
2048,-346.781280517578,-752.80908203125,0,6.01724004745483,0,180,39.6817841909252,-75.7521023247041,0,0.199988265084421,409.370005823969
2049,-346.582366943359,-752.788146972656,0,6.01724004745483,0,180,39.6817843790065,-75.7521000026666,0,0.200012216343907,409.570018040313
2050,-346.383483886719,-752.767150878906,0,6.01724004745483,0,180,39.6817845676361,-75.7520976809854,0,0.199988265084421,409.770006305397
2051,-346.1845703125,-752.746215820313,0,6.01724004745483,0,180,39.6817847557173,-75.7520953589479,0,0.200012216343907,409.970018521741
2052,-345.985687255859,-752.725219726563,0,6.01724004745483,0,180,39.6817849443469,-75.7520930372667,0,0.199988265084421,410.170006786826
2053,-345.786773681641,-752.704284667969,0,6.01724004745483,0,180,39.6817851324282,-75.7520907152293,0,0.200012216343907,410.370019003169
2054,-345.587890625,-752.683288574219,0,6.01724004745483,0,180,39.6817853210578,-75.7520883935481,0,0.199988265084421,410.570007268254
2055,-345.388977050781,-752.662353515625,0,6.01724004745483,0,180,39.681785509139,-75.7520860715106,0,0.200012216343907,410.770019484598
2056,-345.190093994141,-752.641357421875,0,6.01724004745483,0,180,39.6817856977686,-75.7520837498294,0,0.199988265084421,410.970007749682
2057,-344.991180419922,-752.620422363281,0,6.01724004745483,0,180,39.6817858858498,-75.7520814277919,0,0.200012216343907,411.170019966026
2058,-344.792297363281,-752.599426269531,0,6.01724004745483,0,180,39.6817860744794,-75.7520791061107,0,0.199988265084421,411.370008231111
2059,-344.593383789062,-752.578491210938,0,6.01724004745483,0,180,39.6817862625607,-75.7520767840733,0,0.200012216343907,411.570020447454
2060,-344.394500732422,-752.557495117188,0,6.01724004745483,0,180,39.6817864511903,-75.752074462392,0,0.199988265084421,411.770008712539
2061,-344.195587158203,-752.536560058594,0,6.01724004745483,0,180,39.6817866392715,-75.7520721403546,0,0.200012216343907,411.970020928883
2062,-343.996704101562,-752.515563964844,0,6.01724004745483,0,180,39.6817868279011,-75.7520698186734,0,0.199988265084421,412.170009193967
2063,-343.797790527344,-752.49462890625,0,6.01724004745483,0,180,39.6817870159824,-75.7520674966359,0,0.200012216343907,412.370021410311
2064,-343.598907470703,-752.4736328125,0,6.01724004745483,0,180,39.6817872046119,-75.7520651749547,0,0.199988265084421,412.570009675395
2065,-343.399993896484,-752.452697753906,0,6.01724004745483,0,180,39.6817873926932,-75.7520628529173,0,0.200012216343907,412.770021891739
2066,-343.201110839844,-752.431701660156,0,6.01724004745483,0,180,39.6817875813228,-75.752060531236,0,0.199988265084421,412.970010156824
2067,-343.002197265625,-752.410766601563,0,6.01724004745483,0,180,39.681787769404,-75.7520582091986,0,0.200012216343907,413.170022373168
2068,-342.803314208984,-752.389770507812,0,6.01724004745483,0,180,39.6817879580336,-75.7520558875174,0,0.199988265084421,413.370010638252
2069,-342.604431152344,-752.368835449219,0,6.01724004745483,0,180,39.6817881461148,-75.7520535658361,0,0.199981866420538,413.569992504673
2070,-342.405517578125,-752.347839355469,0,6.01724004745483,0,180,39.6817883347444,-75.7520512437987,0,0.200018614036886,413.77001111871
2071,-342.206604003906,-752.326904296875,0,6.01724004745483,0,180,39.6817885228256,-75.7520489217612,0,0.200012216343907,413.970023335054
2072,-342.007720947266,-752.305908203125,0,6.01724004745483,0,180,39.6817887114552,-75.75204660008,0,0.199988265084421,414.170011600138
2073,-341.808837890625,-752.284973144531,0,6.01724004745483,0,180,39.6817888995365,-75.7520442783988,0,0.199981866420538,414.369993466558
2074,-341.609924316406,-752.263977050781,0,6.01724004745483,0,180,39.6817890881661,-75.7520419563614,0,0.200018614036886,414.570012080595
2075,-341.411010742187,-752.243041992188,0,6.01724004745483,0,180,39.6817892762473,-75.7520396343239,0,0.200012216343907,414.770024296939
2076,-341.212127685547,-752.222045898438,0,6.01724004745483,0,180,39.6817894648769,-75.7520373126427,0,0.199988265084421,414.970012562024
2077,-341.013244628906,-752.201110839844,0,6.01724004745483,0,180,39.6817896529581,-75.7520349909615,0,0.199981866420538,415.169994428444
2078,-340.814331054687,-752.180114746094,0,6.01724004745483,0,180,39.6817898415877,-75.752032668924,0,0.200018614036886,415.370013042481
2079,-340.615447998047,-752.1591796875,0,6.01724004745483,0,180,39.6817900296689,-75.7520303472428,0,0.199981866420538,415.569994908902
2080,-340.416534423828,-752.13818359375,0,6.01724004745483,0,180,39.6817902182985,-75.7520280252053,0,0.200018614036886,415.770013522939
2081,-340.217651367188,-752.117248535156,0,6.01724004745483,0,180,39.6817904063797,-75.7520257035241,0,0.199981866420538,415.969995389359
2082,-340.018737792969,-752.096252441406,0,6.01724004745483,0,180,39.6817905950093,-75.7520233814867,0,0.200018614036886,416.170014003396
2083,-339.819854736328,-752.075317382813,0,6.01724004745483,0,180,39.6817907830905,-75.7520210598055,0,0.199981866420538,416.369995869817
2084,-339.620941162109,-752.054321289063,0,6.01724004745483,0,180,39.6817909717201,-75.752018737768,0,0.200018614036886,416.570014483853
2085,-339.422058105469,-752.033386230469,0,6.01724004745483,0,180,39.6817911598013,-75.7520164160868,0,0.199981866420538,416.769996350274
2086,-339.22314453125,-752.012390136719,0,6.01724004745483,0,180,39.6817913484309,-75.7520140940493,0,0.200018614036886,416.970014964311
2087,-339.024261474609,-751.991455078125,0,6.01724004745483,0,180,39.6817915365121,-75.7520117723681,0,0.199981866420538,417.169996830731
2088,-338.825347900391,-751.970458984375,0,6.01724004745483,0,180,39.6817917251417,-75.7520094503307,0,0.200018614036886,417.370015444768
2089,-338.62646484375,-751.949523925781,0,6.01724004745483,0,180,39.6817919132229,-75.7520071286494,0,0.199981866420538,417.569997311189
2090,-338.427551269531,-751.928527832031,0,6.01724004745483,0,180,39.6817921018525,-75.752004806612,0,0.200018614036886,417.770015925226
2091,-338.228668212891,-751.907592773437,0,6.01724004745483,0,180,39.6817922899338,-75.7520024849308,0,0.199981866420538,417.969997791646
2092,-338.029754638672,-751.886596679688,0,6.01724004745483,0,180,39.6817924785633,-75.7520001628933,0,0.200018614036886,418.170016405683
2093,-337.830871582031,-751.865661621094,0,6.01724004745483,0,180,39.6817926666446,-75.7519978412121,0,0.199981866420538,418.369998272104
2094,-337.631958007813,-751.844665527344,0,6.01724004745483,0,180,39.6817928552741,-75.7519955191746,0,0.200018614036886,418.570016886141
2095,-337.433074951172,-751.82373046875,0,6.01724004745483,0,180,39.6817930433554,-75.7519931974934,0,0.199981866420538,418.769998752561
2096,-337.234161376953,-751.802734375,0,6.01724004745483,0,180,39.6817932319849,-75.751990875456,0,0.200018614036886,418.970017366598
2097,-337.035278320312,-751.781799316406,0,6.01724004745483,0,180,39.6817934200662,-75.7519885537748,0,0.199981866420538,419.169999233019
2098,-336.836364746094,-751.760803222656,0,6.01724004745483,0,180,39.6817936086957,-75.7519862317373,0,0.200018614036886,419.370017847055
2099,-336.637481689453,-751.739868164063,0,6.01724004745483,0,180,39.681793796777,-75.7519839100561,0,0.199981866420538,419.569999713476
2100,-336.438568115234,-751.718872070313,0,6.01724004745483,0,180,39.6817939854065,-75.7519815880186,0,0.200018614036886,419.770018327513
2101,-336.239685058594,-751.697937011719,0,6.01724004745483,0,180,39.6817941734877,-75.7519792663374,0,0.199981866420538,419.970000193933
2102,-336.040771484375,-751.676940917969,0,6.01724004745483,0,180,39.6817943621173,-75.7519769443,0,0.200018614036886,420.17001880797
2103,-335.841888427734,-751.656005859375,0,6.01724004745483,0,180,39.6817945501985,-75.7519746226187,0,0.199981866420538,420.370000674391
2104,-335.642974853516,-751.635009765625,0,6.01724004745483,0,180,39.6817947388281,-75.7519723005813,0,0.200018614036886,420.570019288428
2105,-335.444091796875,-751.614074707031,0,6.01724004745483,0,180,39.6817949269093,-75.7519699789001,0,0.199981866420538,420.770001154848
2106,-335.245178222656,-751.593078613281,0,6.01724004745483,0,180,39.6817951155389,-75.7519676568626,0,0.200018614036886,420.970019768885
2107,-335.046295166016,-751.572143554688,0,6.01724004745483,0,180,39.6817953036201,-75.7519653351814,0,0.199981866420538,421.170001635306
2108,-334.847381591797,-751.551147460938,0,6.01724004745483,0,180,39.6817954922497,-75.7519630131439,0,0.200018614036886,421.370020249343
2109,-334.648498535156,-751.530212402344,0,6.01724004745483,0,180,39.6817956803309,-75.7519606914627,0,0.199981866420538,421.570002115763
2110,-334.449584960937,-751.509216308594,0,6.01724004745483,0,180,39.6817958689604,-75.7519583694253,0,0.200018614036886,421.7700207298
2111,-334.250701904297,-751.48828125,0,6.01724004745483,0,180,39.6817960570417,-75.7519560477441,0,0.199981866420538,421.970002596221
2112,-334.051788330078,-751.46728515625,0,6.01724004745483,0,180,39.6817962456712,-75.7519537257066,0,0.200018614036886,422.170021210258
2113,-333.852905273437,-751.446350097656,0,6.01724004745483,0,180,39.6817964337525,-75.7519514040254,0,0.199981866420538,422.370003076678
2114,-333.653991699219,-751.425354003906,0,6.01724004745483,0,180,39.681796622382,-75.7519490819879,0,0.200018614036886,422.570021690715
2115,-333.455108642578,-751.404418945313,0,6.01724004745483,0,180,39.6817968104632,-75.7519467603067,0,0.199981866420538,422.770003557135
2116,-333.256195068359,-751.383422851563,0,6.01724004745483,0,180,39.6817969990928,-75.7519444382693,0,0.200018614036886,422.970022171172
2117,-333.057312011719,-751.362487792969,0,6.01724004745483,0,180,39.681797187174,-75.751942116588,0,0.199981866420538,423.170004037593
2118,-332.8583984375,-751.341491699219,0,6.01724004745483,0,180,39.6817973758035,-75.7519397945506,0,0.200018614036886,423.37002265163
2119,-332.659515380859,-751.320556640625,0,6.01724004745483,0,180,39.6817975638848,-75.7519374728694,0,0.199981866420538,423.57000451805
2120,-332.460601806641,-751.299560546875,0,6.01724004745483,0,180,39.6817977525143,-75.7519351508319,0,0.200018614036886,423.770023132087
2121,-332.26171875,-751.278625488281,0,6.01724004745483,0,180,39.6817979405955,-75.7519328291507,0,0.199981866420538,423.970004998508
2122,-332.062805175781,-751.257629394531,0,6.01724004745483,0,180,39.6817981292251,-75.7519305071132,0,0.200018614036886,424.170023612545
2123,-331.863922119141,-751.236694335938,0,6.01724004745483,0,180,39.6817983173063,-75.751928185432,0,0.199981866420538,424.370005478965
2124,-331.665008544922,-751.215698242187,0,6.01724004745483,0,180,39.6817985059359,-75.7519258633946,0,0.200018614036886,424.570024093002
2125,-331.466125488281,-751.194763183594,0,6.01724004745483,0,180,39.6817986940171,-75.7519235417134,0,0.199981866420538,424.770005959423
2126,-331.267211914062,-751.173767089844,0,6.01724004745483,0,180,39.6817988826466,-75.7519212196759,0,0.200018614036886,424.97002457346
2127,-331.068328857422,-751.15283203125,0,6.01724004745483,0,180,39.6817990707278,-75.7519188979947,0,0.199981866420538,425.17000643988
2128,-330.869445800781,-751.1318359375,0,6.01724004745483,0,180,39.6817992593574,-75.7519165763135,0,0.199988265084421,425.369994704965
2129,-330.670532226562,-751.110900878906,0,6.01724004745483,0,180,39.6817994474386,-75.751914254276,0,0.200012216343907,425.570006921308
2130,-330.471618652344,-751.089904785156,0,6.01724004745483,0,180,39.6817996360681,-75.7519119322386,0,0.200018614036886,425.770025535345
2131,-330.272735595703,-751.068969726563,0,6.01724004745483,0,180,39.6817998241494,-75.7519096105573,0,0.199981866420538,425.970007401766
2132,-330.073852539063,-751.047973632813,0,6.01724004745483,0,180,39.6818000127789,-75.7519072888761,0,0.199988265084421,426.16999566685
2133,-329.874938964844,-751.027038574219,0,6.01724004745483,0,180,39.6818002008601,-75.7519049668387,0,0.200012216343907,426.370007883194
2134,-329.676025390625,-751.006042480469,0,6.01724004745483,0,180,39.6818003894897,-75.7519026448012,0,0.200018614036886,426.570026497231
2135,-329.477142333984,-750.985107421875,0,6.01724004745483,0,180,39.6818005775709,-75.75190032312,0,0.199981866420538,426.770008363652
2136,-329.278259277344,-750.964111328125,0,6.01724004745483,0,180,39.6818007662004,-75.7518980014388,0,0.199988265084421,426.969996628736
2137,-329.079345703125,-750.943176269531,0,6.01724004745483,0,180,39.6818009542816,-75.7518956794013,0,0.200012216343907,427.17000884508
2138,-328.880432128906,-750.922180175781,0,6.01724004745483,0,180,39.6818011429112,-75.7518933573639,0,0.200018614036886,427.370027459117
2139,-328.681549072266,-750.901245117188,0,6.01724004745483,0,180,39.6818013309924,-75.7518910356827,0,0.199981866420538,427.570009325537
2140,-328.482666015625,-750.880249023438,0,6.01724004745483,0,180,39.6818015196219,-75.7518887140015,0,0.199988265084421,427.769997590622
2141,-328.283752441406,-750.859313964844,0,6.01724004745483,0,180,39.6818017077031,-75.751886391964,0,0.200012216343907,427.970009806966
2142,-328.084838867187,-750.838317871094,0,6.01724004745483,0,180,39.6818018963327,-75.7518840699265,0,0.200018614036886,428.170028421003
2143,-327.885955810547,-750.8173828125,0,6.01724004745483,0,180,39.6818020844139,-75.7518817482453,0,0.199981866420538,428.370010287423
2144,-327.687072753906,-750.79638671875,0,6.01724004745483,0,180,39.6818022730434,-75.7518794265641,0,0.199988265084421,428.569998552508
2145,-327.488159179688,-750.775451660156,0,6.01724004745483,0,180,39.6818024611246,-75.7518771045266,0,0.200012216343907,428.770010768851
2146,-327.289276123047,-750.754455566406,0,6.01724004745483,0,180,39.6818026497542,-75.7518747828454,0,0.199988265084421,428.969999033936
2147,-327.090362548828,-750.733520507812,0,6.01724004745483,0,180,39.6818028378354,-75.751872460808,0,0.200012216343907,429.17001125028
2148,-326.891479492187,-750.712524414063,0,6.01724004745483,0,180,39.6818030264649,-75.7518701391268,0,0.199988265084421,429.369999515364
2149,-326.692565917969,-750.691589355469,0,6.01724004745483,0,180,39.6818032145461,-75.7518678170893,0,0.200012216343907,429.570011731708
2150,-326.493682861328,-750.670593261719,0,6.01724004745483,0,180,39.6818034031756,-75.7518654954081,0,0.199988265084421,429.769999996793
2151,-326.294769287109,-750.649658203125,0,6.01724004745483,0,180,39.6818035912568,-75.7518631733706,0,0.200012216343907,429.970012213136
2152,-326.095886230469,-750.628662109375,0,6.01724004745483,0,180,39.6818037798864,-75.7518608516894,0,0.199988265084421,430.170000478221
2153,-325.89697265625,-750.607727050781,0,6.01724004745483,0,180,39.6818039679676,-75.751858529652,0,0.200012216343907,430.370012694565
2154,-325.698089599609,-750.586730957031,0,6.01724004745483,0,180,39.6818041565971,-75.7518562079707,0,0.199988265084421,430.570000959649
2155,-325.499176025391,-750.565795898438,0,6.01724004745483,0,180,39.6818043446783,-75.7518538859333,0,0.200012216343907,430.770013175993
2156,-325.30029296875,-750.544799804688,0,6.01724004745483,0,180,39.6818045333079,-75.7518515642521,0,0.199988265084421,430.970001441077
2157,-325.101379394531,-750.523864746094,0,6.01724004745483,0,180,39.6818047213891,-75.7518492422146,0,0.200012216343907,431.170013657421
2158,-324.902496337891,-750.502868652344,0,6.01724004745483,0,180,39.6818049100186,-75.7518469205334,0,0.199988265084421,431.370001922506
2159,-324.703582763672,-750.48193359375,0,6.01724004745483,0,180,39.6818050980998,-75.751844598496,0,0.200012216343907,431.57001413885
2160,-324.504699707031,-750.4609375,0,6.01724004745483,0,180,39.6818052867293,-75.7518422768147,0,0.199988265084421,431.770002403934
2161,-324.305786132813,-750.440002441406,0,6.01724004745483,0,180,39.6818054748105,-75.7518399547773,0,0.200012216343907,431.970014620278
2162,-324.106903076172,-750.419006347656,0,6.01724004745483,0,180,39.6818056634401,-75.7518376330961,0,0.199988265084421,432.170002885362
2163,-323.907989501953,-750.398071289063,0,6.01724004745483,0,180,39.6818058515213,-75.7518353110586,0,0.200012216343907,432.370015101706
2164,-323.709106445312,-750.377075195313,0,6.01724004745483,0,180,39.6818060401508,-75.7518329893774,0,0.199988265084421,432.570003366791
2165,-323.510192871094,-750.356140136719,0,6.01724004745483,0,180,39.681806228232,-75.7518306673399,0,0.200012216343907,432.770015583135
2166,-323.311309814453,-750.335144042969,0,6.01724004745483,0,180,39.6818064168615,-75.7518283456587,0,0.199988265084421,432.970003848219
2167,-323.112396240234,-750.314208984375,0,6.01724004745483,0,180,39.6818066049427,-75.7518260236213,0,0.200012216343907,433.170016064563
2168,-322.913513183594,-750.293212890625,0,6.01724004745483,0,180,39.6818067935722,-75.7518237019401,0,0.199988265084421,433.370004329647
2169,-322.714599609375,-750.272277832031,0,6.01724004745483,0,180,39.6818069816534,-75.7518213799026,0,0.200012216343907,433.570016545991
2170,-322.515716552734,-750.251281738281,0,6.01724004745483,0,180,39.681807170283,-75.7518190582214,0,0.199988265084421,433.770004811076
2171,-322.316802978516,-750.230346679688,0,6.01724004745483,0,180,39.6818073583641,-75.7518167361839,0,0.200012216343907,433.97001702742
2172,-322.117919921875,-750.209350585938,0,6.01724004745483,0,180,39.6818075469937,-75.7518144145027,0,0.199988265084421,434.170005292504
2173,-321.919006347656,-750.188415527344,0,6.01724004745483,0,180,39.6818077350749,-75.7518120924653,0,0.200012216343907,434.370017508848
2174,-321.720123291016,-750.167419433594,0,6.01724004745483,0,180,39.6818079237044,-75.751809770784,0,0.199988265084421,434.570005773932
2175,-321.521209716797,-750.146484375,0,6.01724004745483,0,180,39.6818081117856,-75.7518074487466,0,0.200012216343907,434.770017990276
2176,-321.322326660156,-750.12548828125,0,6.01724004745483,0,180,39.6818083004151,-75.7518051270654,0,0.199988265084421,434.970006255361
2177,-321.123413085937,-750.104553222656,0,6.01724004745483,0,180,39.6818084884963,-75.7518028050279,0,0.200012216343907,435.170018471705
2178,-320.924530029297,-750.083557128906,0,6.01724004745483,0,180,39.6818086771258,-75.7518004833467,0,0.199988265084421,435.370006736789
2179,-320.725616455078,-750.062622070313,0,6.01724004745483,0,180,39.681808865207,-75.7517981613092,0,0.200012216343907,435.570018953133
2180,-320.526733398437,-750.041625976563,0,6.01724004745483,0,180,39.6818090538365,-75.751795839628,0,0.199988265084421,435.770007218217
2181,-320.327819824219,-750.020690917969,0,6.01724004745483,0,180,39.6818092419177,-75.7517935175906,0,0.200012216343907,435.970019434561
2182,-320.128936767578,-749.999694824219,0,6.01724004745483,0,180,39.6818094305472,-75.7517911959094,0,0.199988265084421,436.170007699646
2183,-319.930023193359,-749.978759765625,0,6.01724004745483,0,180,39.6818096186284,-75.7517888738719,0,0.200012216343907,436.37001991599
2184,-319.731140136719,-749.957763671875,0,6.01724004745483,0,180,39.6818098072579,-75.7517865521907,0,0.199988265084421,436.570008181074
2185,-319.5322265625,-749.936828613281,0,6.01724004745483,0,180,39.6818099953391,-75.7517842301532,0,0.200012216343907,436.770020397418
2186,-319.333343505859,-749.915832519531,0,6.01724004745483,0,180,39.6818101839686,-75.751781908472,0,0.199988265084421,436.970008662502
2187,-319.134429931641,-749.894897460938,0,6.01724004745483,0,180,39.6818103720498,-75.7517795864346,0,0.200012216343907,437.170020878846
2188,-318.935546875,-749.873901367188,0,6.01724004745483,0,180,39.6818105606793,-75.7517772647533,0,0.199988265084421,437.370009143931
2189,-318.736633300781,-749.852966308594,0,6.01724004745483,0,180,39.6818107487605,-75.7517749427159,0,0.200012216343907,437.570021360274
2190,-318.537750244141,-749.831970214844,0,6.01724004745483,0,180,39.68181093739,-75.7517726210347,0,0.199988265084421,437.770009625359
2191,-318.338836669922,-749.81103515625,0,6.01724004745483,0,180,39.6818111254712,-75.7517702989972,0,0.200012216343907,437.970021841703
2192,-318.139953613281,-749.7900390625,0,6.01724004745483,0,180,39.6818113141007,-75.751767977316,0,0.199988265084421,438.170010106787
2193,-317.941040039062,-749.769104003906,0,6.01724004745483,0,180,39.6818115021819,-75.7517656552785,0,0.200012216343907,438.370022323131
2194,-317.742156982422,-749.748107910156,0,6.01724004745483,0,180,39.6818116908114,-75.7517633335973,0,0.199988265084421,438.570010588216
2195,-317.543273925781,-749.727172851563,0,6.01724004745483,0,180,39.6818118788926,-75.7517610119161,0,0.199981866420538,438.769992454636
2196,-317.344360351562,-749.706176757813,0,6.01724004745483,0,180,39.6818120675221,-75.7517586898787,0,0.200018614036886,438.970011068673
2197,-317.145446777344,-749.685241699219,0,6.01724004745483,0,180,39.6818122556033,-75.7517563678412,0,0.200012216343907,439.170023285017
2198,-316.946563720703,-749.664245605469,0,6.01724004745483,0,180,39.6818124442328,-75.75175404616,0,0.199988265084421,439.370011550101
2199,-316.747680664063,-749.643310546875,0,6.01724004745483,0,180,39.681812632314,-75.7517517244788,0,0.199981866420538,439.569993416522
2200,-316.548767089844,-749.622314453125,0,6.01724004745483,0,180,39.6818128209435,-75.7517494024413,0,0.200018614036886,439.770012030559
2201,-316.349853515625,-749.601379394531,0,6.01724004745483,0,180,39.6818130090247,-75.7517470804038,0,0.200012216343907,439.970024246903
2202,-316.150970458984,-749.580383300781,0,6.01724004745483,0,180,39.6818131976542,-75.7517447587226,0,0.199988265084421,440.170012511987
2203,-315.952087402344,-749.559448242188,0,6.01724004745483,0,180,39.6818133857354,-75.7517424370414,0,0.199981866420538,440.369994378408
2204,-315.753173828125,-749.538452148438,0,6.01724004745483,0,180,39.6818135743649,-75.751740115004,0,0.200018614036886,440.570012992445
2205,-315.554260253906,-749.517517089844,0,6.01724004745483,0,180,39.681813762446,-75.7517377929665,0,0.200012216343907,440.770025208788
2206,-315.355377197266,-749.496520996094,0,6.01724004745483,0,180,39.6818139510756,-75.7517354712853,0,0.199988265084421,440.970013473873
2207,-315.156494140625,-749.4755859375,0,6.01724004745483,0,180,39.6818141391567,-75.7517331496041,0,0.199981866420538,441.169995340293
2208,-314.957580566406,-749.45458984375,0,6.01724004745483,0,180,39.6818143277862,-75.7517308275666,0,0.200018614036886,441.37001395433
2209,-314.758697509766,-749.433654785156,0,6.01724004745483,0,180,39.6818145158674,-75.7517285058854,0,0.199981866420538,441.569995820751
2210,-314.559783935547,-749.412658691406,0,6.01724004745483,0,180,39.6818147044969,-75.751726183848,0,0.200018614036886,441.770014434788
2211,-314.360900878906,-749.391723632813,0,6.01724004745483,0,180,39.6818148925781,-75.7517238621667,0,0.199981866420538,441.969996301208
2212,-314.161987304688,-749.370727539062,0,6.01724004745483,0,180,39.6818150812076,-75.7517215401293,0,0.200018614036886,442.170014915245
2213,-313.963104248047,-749.349792480469,0,6.01724004745483,0,180,39.6818152692888,-75.7517192184481,0,0.199981866420538,442.369996781666
2214,-313.764190673828,-749.328796386719,0,6.01724004745483,0,180,39.6818154579183,-75.7517168964106,0,0.200018614036886,442.570015395703
2215,-313.565307617187,-749.307861328125,0,6.01724004745483,0,180,39.6818156459994,-75.7517145747294,0,0.199981866420538,442.769997262123
2216,-313.366394042969,-749.286865234375,0,6.01724004745483,0,180,39.6818158346289,-75.7517122526919,0,0.200018614036886,442.97001587616
2217,-313.167510986328,-749.265930175781,0,6.01724004745483,0,180,39.6818160227101,-75.7517099310107,0,0.199981866420538,443.169997742581
2218,-312.968597412109,-749.244934082031,0,6.01724004745483,0,180,39.6818162113396,-75.7517076089733,0,0.200018614036886,443.370016356618
2219,-312.769714355469,-749.223999023438,0,6.01724004745483,0,180,39.6818163994208,-75.7517052872921,0,0.199981866420538,443.569998223038
2220,-312.57080078125,-749.203002929688,0,6.01724004745483,0,180,39.6818165880503,-75.7517029652546,0,0.200018614036886,443.770016837075
2221,-312.371917724609,-749.182067871094,0,6.01724004745483,0,180,39.6818167761315,-75.7517006435734,0,0.199981866420538,443.969998703495
2222,-312.173004150391,-749.161071777344,0,6.01724004745483,0,180,39.681816964761,-75.7516983215359,0,0.200018614036886,444.170017317532
2223,-311.97412109375,-749.14013671875,0,6.01724004745483,0,180,39.6818171528421,-75.7516959998547,0,0.199981866420538,444.369999183953
2224,-311.775207519531,-749.119140625,0,6.01724004745483,0,180,39.6818173414716,-75.7516936778173,0,0.200018614036886,444.57001779799
2225,-311.576324462891,-749.098205566406,0,6.01724004745483,0,180,39.6818175295528,-75.751691356136,0,0.199981866420538,444.76999966441
2226,-311.377410888672,-749.077209472656,0,6.01724004745483,0,180,39.6818177181823,-75.7516890340986,0,0.200018614036886,444.970018278447
2227,-311.178527832031,-749.056274414063,0,6.01724004745483,0,180,39.6818179062635,-75.7516867124174,0,0.199981866420538,445.170000144868
2228,-310.979614257812,-749.035278320313,0,6.01724004745483,0,180,39.6818180948929,-75.7516843903799,0,0.200018614036886,445.370018758905
