index,y,x,z,roll,yaw,pitch,latitude,longitude,altitude,segment_distance_m,distance_traveled_m
92,-735.909484863281,736.916748046875,0,0,71.4509506225586,0,0.00179740099591186,0.00112484663527756,0,0.201695935490507,18.5010951870289
93,-735.718322753906,736.980834960938,0,0,71.5020141601562,0,0.00179682529336844,0.00112656387374205,0,0.201618661375265,18.7027138484041
94,-735.527099609375,737.044677734375,0,0,71.5532474517822,0,0.00179625178398624,0.00112828166049469,0,0.20159908413634,18.9043129325405
95,-735.335693359375,737.1083984375,0,0,71.6046466827393,0,0.00179567937115621,0.00113000109211175,0,0.201734182888788,19.1060471154293
96,-735.144348144531,737.171936035156,0,0,71.656213760376,0,0.0017951086032042,0.00113171997544067,0,0.201618495082987,19.3076656105122
97,-734.952941894531,737.2353515625,0,0,71.7079467773438,0,0.00179453893181858,0.00113343940705774,0,0.201637996536735,19.509303607049
98,-734.761413574219,737.298522949219,0,0,71.7598476409912,0,0.00179397145359417,0.00113515993525109,0,0.201677270860396,19.7109808779094
99,-734.56982421875,737.361572265625,0,0,71.8119163513184,0,0.00179340507193615,0.00113688101173258,0,0.201697043677458,19.9126779215868
100,-734.378234863281,737.424377441406,0,0,71.8641510009766,0,0.00179284088342513,0.00113860208821408,0,0.201620860115824,20.1142987817027
101,-734.1865234375,737.487060546875,0,0,71.9165534973145,0,0.00179227779150892,0.00114032426127186,0,0.20169889064218,20.3159976723448
102,-733.994812011719,737.549560546875,0,0,71.9691219329834,0,0.00179171634447073,0.00114204643432964,0,0.201642061026661,20.5176397333715
