index,x,y,z,carla_yaw,carla_bearing_yaw,roll,latitude,longitude,altitude,road_grade,segment_distance_m,distance_traveled_m,ltpENU_yaw,ltpENU_bearing_yaw
24,106.4292221069336,9.249265670776367,0.0,270.3907470703125,-89.61028321664891,180.0,8.308756720509791e-05,0.000956069968956097,0.0,0.0,0.2000006571860584,4.800001207932667,89.6092529296875,89.61028321664891
25,106.42996215820312,9.358065605163574,0.0,270.3907470703125,-89.6087631440668,180.0,8.406493363111167e-05,0.0009560766169497615,0.0,0.0,0.10880245125245153,4.908803659185118,89.6092529296875,89.6087631440668
26,106.43132781982422,9.558060646057129,0.0,270.3907470703125,-89.60876500960889,180.0,8.586151965062072e-05,0.0009560888848968331,0.0,0.0,0.19999970353397512,5.108803362719093,89.6092529296875,89.60876500960889
27,106.43269348144531,9.758056640625,0.0,270.3907470703125,-89.61094875745444,180.0,8.765811423927516e-05,0.0009561011528439047,0.0,0.0,0.2000006571860584,5.308804019905152,89.6092529296875,89.61094875745444
28,106.43405151367188,9.958051681518555,0.0,270.3907470703125,-89.60879112533007,180.0,8.945470024457336e-05,0.0009561133522549592,0.0,0.0,0.199999651583554,5.508803671488706,89.6092529296875,89.60879112533007
29,106.43541717529297,10.158061027526855,0.0,270.3902587890625,-89.62537720302123,180.0,9.125141478705245e-05,0.000956125620202031,0.0,0.0,0.20001400831524654,5.7088176798039525,89.6097412109375,89.62537720302123
30,106.43672943115234,10.358757972717285,0.0,270.3673400878906,-89.64061965595897,180.0,9.305430612016607e-05,0.0009561374083969824,0.0,0.0,0.20070123523339561,5.909518915037348,89.63265991210938,89.64061965595897
31,106.43798828125,10.559453010559082,0.0,270.34442138671875,-89.66893853312322,180.0,9.485718030077805e-05,0.0009561487168398138,0.0,0.0,0.20069898584170437,6.110217900879053,89.65557861328125,89.66893853312322
32,106.43914794921875,10.760150909423828,0.0,270.3215026855469,-89.6841814672778,180.0,9.666008020303707e-05,0.0009561591343144222,0.0,0.0,0.20070124922013216,6.310919150099185,89.67849731445312,89.6841814672778
33,106.44025421142578,10.960846900939941,0.0,270.298583984375,-89.72121049389683,180.0,9.846296298121615e-05,0.0009561690720369104,0.0,0.0,0.2006990404229839,6.511618190522169,89.701416015625,89.72121049389683
34,106.44123077392578,11.161544799804688,0.0,270.2756652832031,-89.72774322972192,180.0,0.00010026586286926431,0.0009561778446471068,0.0,0.0,0.20070027474580163,6.712318465267971,89.72433471679688,89.72774322972192
